NaN,18,17,272.2101,102.4636,4
NaN,18,16,272.5732,102.7934,4
NaN,18,16,273.0682,102.9408,4
NaN,18,17,272.9033,103.0184,4
NaN,18,17,272.8533,103.0873,4
NaN,18,17,272.4947,103.1852,4
NaN,18,17,272.3152,103.7316,4
NaN,18,17,271.8216,103.6229,4
NaN,18,17,271.8311,103.6571,4
NaN,18,17,272.014,103.6311,4
NaN,18,16,271.9468,102.9409,4
NaN,18,17,272.3614,102.8189,4
NaN,18,16,272.6496,102.5162,4
NaN,18,17,272.5556,102.4969,4
NaN,18,17,271.6965,102.9073,4
NaN,18,17,271.4727,103.1298,4
NaN,18,17,270.6218,103.5862,4
NaN,18,17,271.1573,103.9833,4
NaN,18,17,271.9063,103.5739,4
NaN,18,17,272.3057,103.147,4
NaN,18,17,272.088,103.1602,4
NaN,18,17,272.054,103.2083,4
NaN,18,17,272.0241,103.3857,4
NaN,18,17,271.8633,103.3848,4
NaN,18,17,271.9261,103.2391,4
NaN,18,17,272.8209,103.3162,4
NaN,18,17,272.8463,103.1107,4
NaN,18,17,272.711,103.5126,4
NaN,18,16,271.9271,103.6542,4
NaN,18,17,271.5637,103.6674,4
NaN,18,17,271.3501,102.6039,4
NaN,18,17,272.7002,102.9706,4
NaN,18,17,273.2269,102.2846,4
NaN,18,17,273.2723,102.4378,4
NaN,18,17,272.948,102.5334,4
NaN,18,17,273.4704,103.189,4
NaN,18,17,273.8217,103.6408,4
NaN,18,17,274.2106,103.7696,4
NaN,18,17,273.4822,103.6564,4
NaN,18,17,272.8225,103.632,4
NaN,18,17,272.7494,103.8008,4
NaN,18,17,272.4871,103.6505,4
NaN,18,16,272.3523,102.414,4
NaN,18,17,273.366,101.8082,4
NaN,18,17,273.7492,102.1747,4
NaN,18,17,274.4862,102.3381,4
NaN,18,17,273.9601,102.494,4
NaN,18,17,273.7826,102.5301,4
NaN,18,17,273.5695,102.7578,4
NaN,18,17,274.1971,103.1863,4
NaN,18,17,274.4474,103.514,4
NaN,18,17,275.3317,103.8741,4
NaN,18,17,276.1893,103.7729,4
NaN,18,17,275.6772,103.6426,4
NaN,18,17,276.2895,103.5182,4
NaN,18,17,275.6814,103.6799,4
NaN,18,17,275.083,103.6528,4
NaN,18,17,275.059,103.4566,4
NaN,18,17,275.6,103.0856,4
NaN,18,17,275.327,102.2469,4
NaN,18,17,276.0137,102.542,4
NaN,18,17,275.8204,103.172,4
NaN,18,17,275.5804,103.6062,4
NaN,18,17,275.9423,103.9716,4
NaN,18,17,275.9894,104.3711,4
NaN,18,17,275.9586,104.5069,4
NaN,18,17,276.0894,104.5077,4
NaN,18,17,276.8253,104.3964,4
NaN,18,17,277.2935,104.0318,4
NaN,18,17,277.9237,103.752,4
