3921378170,23,22,513.9005,403.5857,1
3921380169,23,22,514.5022,403.0691,1
3921382170,23,22,514.9379,403.1896,1
3921384171,24,22,514.9313,403.6672,1
3921386172,23,22,515.0621,404.5431,1
3921388171,24,22,514.4998000000001,405.4327,1
3921390171,23,21,514.6384,406.4836,1
3921392171,23,22,514.9533,407.5405,1
3921394169,23,22,515.0556,407.8286,1
3921396170,23,23,514.8239,407.2624,1
3921398167,23,23,514.6409,407.1681,1
3921400175,23,22,514.4442,405.9326,1
3921402171,23,22,514.3007,405.1898,1
3921404179,23,22,513.9899,404.8191,1
3921406180,23,22,514.332,404.0992,1
3921408181,23,23,514.7295,404.7189,1
3921410190,23,23,514.922,405.479,1
3921412186,23,23,515.2661000000001,406.9911,1
3921414187,23,23,515.2352,408.0368,1
3921416188,23,22,514.9618,408.5991,1
3921418180,24,22,514.5587,408.2514,1
3921420181,23,23,514.5445,407.5249,1
3921422181,23,22,514.2417,406.9818,1
3921424177,23,22,514.2257,406.5047,1
3921426180,23,22,514.2903,406.2986,1
3921428180,23,23,514.0644,406.8903,1
3921430179,23,23,514.4697,407.1453,1
3921432179,23,23,514.9486000000001,407.7211,1
3921434181,23,23,515.2973,407.538,1
3921436179,23,23,513.9939000000001,407.2481,1
3921438178,23,22,513.6907,407.294,1
3921440179,23,22,513.6553,406.9529,1
3921442179,23,23,513.5709000000001,406.6637,1
3921444178,23,23,513.8574,407.3747,1
3921446179,23,23,514.0587,407.9713,1
3921448181,23,23,514.4811999999999,408.5749,1
3921450189,23,23,514.6906,409.2456,1
3921452194,23,23,514.4234,409.4776,1
3921454193,23,23,514.4798,409.2623,1
3921456195,23,23,514.7323,409.1568,1
3921458198,23,23,514.5165,408.3533,1
3921460190,23,23,514.7877,408.5918,1
3921462191,23,23,515.0164,408.3117,1
3921464191,23,23,515.4473,408.9278,1
3921466189,23,23,515.3677,409.1796,1
3921468190,23,23,515.2392,408.6777,1
3921470191,23,22,515.546,408.6106,1
3921472189,23,23,515.9464,408.8713,1
3921474188,23,22,516.0253,408.5759,1
3921476190,23,22,516.2661000000001,408.5202,1
3921478190,23,22,516.617,408.5401,1
3921480188,23,23,516.6482999999999,409.0318,1
3921482188,23,23,516.8048,408.7965,1
3921484189,23,23,517.0204,408.6223,1
3921486188,23,22,516.7971,408.1288,1
3921488190,23,22,517.1626,408.5305,1
3921490190,23,22,516.5854,408.5462,1
3921492190,23,22,516.9633,408.9117,1
3921494199,23,22,517.0589,408.8565,1
3921496209,23,22,517.2741,408.5357,1
3921498205,23,22,519.042,408.5597,1
3921500198,23,22,519.216,408.2412,1
3921502201,23,22,519.5423,408.3417,1
3921504197,23,22,519.8891,408.8629,1
3921506198,23,22,519.7157999999999,409.4402,1
3921508199,23,22,519.7391,409.6913,1
3921510196,23,22,520.1708,408.6534,1
3921512199,23,22,520.3638999999999,407.8908,1
3921514199,23,22,520.7617,408.0002,1
3921516198,23,22,521.0166,408.4876,1
3921518198,23,22,521.5489,409.0685,1
3921520199,24,22,521.4941,408.8403,1
3921522199,23,22,521.9913,409.066,1
3921524199,24,22,521.7095,408.4517,1
3921526198,23,22,521.9604,407.7062,1
3921528199,24,22,522.0503,407.463,1
3921530199,23,22,522.8745,408.0612,1
3921532199,24,22,523.0375,408.8158,1
3921534209,24,22,523.8458000000001,409.7552,1
3921536205,24,22,523.9225,409.5223,1
3921538203,24,22,524.1364,409.8337,1
3921540199,24,22,524.2337,409.4014,1
3921542210,24,22,523.1875,409.2457,1
3921544210,24,22,523.7320999999999,408.7753,1
3921546209,24,22,523.7598,407.9547,1
3921548209,24,22,523.4479,407.6941,1
3921550208,24,22,524.073,407.5902,1
3921552209,24,22,524.0535,407.6381,1
3921554209,24,22,523.5462,406.9201,1
3921556208,24,22,523.7698,407.0425,1
3921558207,24,22,523.7711,406.5406,1
3921560209,24,22,523.9746,406.3936,1
3921562208,24,22,523.7682,406.2649,1
3921564210,24,22,523.5636,406.4892,1
3921566207,24,22,524.0499,406.3394,1
3921568208,24,22,524.718,407.1513,2
3921570208,24,23,524.3221,409.4509,2
3921572207,24,23,523.2927,415.693,2
3921574208,23,22,521.3063,419.2912,2
3921576210,23,23,520.327,422.1728,2
3921578215,23,23,518.4217,432.4914,2
3921580210,23,22,514.5137999999999,452.6837,2
3921582206,23,23,514.4217,464.1303,2
3921584208,23,23,513.8059,470.5916,2
3921586206,23,24,514.218,474.977,2
3921588217,23,23,516.4494999999999,475.9119,2
3921590219,23,23,518.0712,477.6027,2
3921592217,23,23,520.9647,480.6739,2
3921594216,23,23,523.1506000000001,486.4955,2
3921596217,23,22,524.673,493.0709,2
3921598216,23,22,526.626,498.0061,2
3921600216,23,23,527.0584,500.8512,2
3921602217,23,23,526.4743,503.5487,2
3921604217,23,23,526.4774,504.1496,3
3921606221,23,23,526.014,504.8968,3
3921608216,23,23,525.8746,504.6848,3
3921610216,23,23,526.1974,504.37,3
3921612216,23,23,526.2213,503.7253,3
3921614217,23,23,526.55,503.0195,3
3921616216,23,22,526.4576,502.3086,3
3921618226,23,23,526.3762,501.5163,3
3921620227,23,23,525.5625,502.1433,3
3921622224,23,23,525.9709,502.9757,3
3921624217,23,23,525.792,503.7537,3
3921626217,23,23,525.576,504.8975,3
3921628216,23,23,525.9603,505.1008,1
3921630216,23,23,526.1861,505.5224,1
3921632218,23,23,525.7832,506.4335,1
3921634228,23,23,525.5603,506.724,1
3921636227,23,23,525.4838999999999,507.2274,1
3921638225,23,23,525.1964,507.2529,1
3921640228,23,23,524.5888,507.0056,1
3921642227,23,23,524.5218,507.1151,1
3921644226,23,23,524.5857999999999,506.7949,1
3921646226,23,23,525.1009,506.8057,1
3921648225,23,22,525.3592,506.9734,1
3921650226,23,23,525.2761,506.5306,1
3921652227,23,23,525.7112,507.027,1
3921654227,23,23,525.7186,507.0638,1
3921656227,23,23,525.9111,507.0042,1
3921658234,23,23,525.9287,506.6385,1
3921660233,23,23,526.3266,506.6882,1
3921662235,23,23,526.398,506.7703,1
3921664230,23,23,526.4822,506.9899,1
3921666227,23,23,526.2034,507.3756,1
3921668228,23,23,526.3275,507.9583,1
3921670227,23,23,526.7448000000001,508.0785,1
3921672227,23,23,526.8841,508.2945,1
3921674226,23,23,527.2786,507.9463,1
3921676227,23,23,526.8207,508.1432,1
3921678225,23,23,526.0761,508.4716,1
3921680233,23,23,526.6965,508.3601,1
3921682236,23,23,526.7747000000001,508.7787,1
3921684237,23,23,526.6624,508.4463,1
3921686237,23,23,526.5228,508.4699,1
3921688236,23,23,526.5436,509.137,1
3921690235,23,23,526.4402,508.885,1
3921692237,23,23,526.1327,508.2457,1
3921694236,23,23,526.6254,508.3722,1
3921696236,23,22,526.8048,508.3359,1
3921698234,23,23,527.3711,508.985,1
3921700246,23,23,527.3316,509.463,1
3921702241,23,23,526.8184,509.4912,1
3921704244,23,23,527.008,509.667,1
3921706237,23,23,526.7145,509.9942,1
3921708238,23,23,526.607,510.2843,1
3921710236,23,23,526.3013,509.715,1
3921712235,23,23,526.616,509.8187,1
3921714235,23,23,526.9116,509.9625,1
3921716236,23,23,526.9795,510.5001,1
3921718237,23,23,527.2988,510.5561,1
3921720236,23,23,527.986,510.8873,1
3921722236,23,23,527.6984,511.1954,1
3921724234,23,23,527.4073,511.2268,1
3921726245,23,23,527.2359,511.2705,1
3921728246,23,23,526.7957,511.3047,1
3921730249,23,23,526.7669,511.3272,1
3921732247,23,23,526.5155,511.6418,1
3921734244,23,23,526.2286,511.9,1
3921736246,23,23,526.3137,511.6674,1
3921738244,23,23,526.4328,511.5557,1
3921740245,23,23,526.6251,511.7694,1
3921742254,23,23,526.4506,511.6591,1
3921744251,23,23,526.4011,511.826,1
3921746251,23,23,526.5867,511.6229,1
3921748247,23,23,527.3221,511.7435,1
3921750245,23,23,527.1045,511.7087,1
3921752245,23,23,526.737,512.3924,1
3921754242,23,23,526.7853,512.6431,1
3921756246,23,23,525.8489,512.8267,1
3921758245,23,23,526.0689,513.1938,1
3921760246,23,23,526.3243,513.147,1
3921762244,23,23,526.9639,513.1249,1
3921764244,23,23,527.3738,513.1574000000001,1
3921766244,23,23,527.3267,513.4617,1
3921768245,23,23,527.2695,514.3092,1
3921770244,23,23,527.148,514.3807,1
3921772253,23,23,526.768,514.4259,1
3921774254,23,23,526.4102,514.2596,1
3921776253,23,23,526.0521,514.5798,1
3921778255,23,23,525.8938000000001,514.1916,1
3921780253,23,23,525.9515,513.7644,1
3921782255,23,23,526.3139,513.6183,1
3921784260,23,23,526.3201,513.8966,1
3921786262,23,23,525.9213999999999,514.4148,1
3921788256,23,23,526.0319,515.1351,1
3921790256,23,23,526.122,515.3792,1
3921792256,23,23,526.4023,515.9204,1
3921794256,23,23,526.6297,516.1242,1
3921796256,23,23,526.1405,515.7169,1
3921798255,23,23,526.1704999999999,515.4142000000001,1
3921800254,23,23,526.0297,515.3042,1
3921802255,23,23,526.1436,514.9248,1
3921804253,23,23,526.4166,514.7845,1
3921806253,23,23,526.7671,515.3312,1
3921808255,23,23,526.652,515.3724999999999,1
3921810253,23,23,526.8668,514.9646,1
3921812255,23,23,526.3753,515.699,1
3921814254,23,23,526.1788,516.2154,1
3921816253,23,23,525.9967,516.6837,1
3921818265,23,23,525.9716,516.948,1
3921820263,23,23,525.8137,516.5266,1
3921822265,23,23,526.0062,516.2414,1
3921824270,23,23,526.3763,516.2959,1
3921826269,23,23,526.5732,516.16,1
3921828271,23,23,526.6310999999999,515.7584000000001,1
3921830265,23,23,526.2725,515.1753,1
3921832264,23,23,526.4162,515.2374,1
3921834265,23,23,526.597,515.3106,1
3921836262,23,23,526.6074,515.5315000000001,1
3921838262,23,23,526.2474999999999,515.4684999999999,1
3921840264,23,23,525.7047,515.346,1
3921842263,23,23,525.6716,514.8856,1
3921844263,23,23,525.4634,514.6576,1
3921846265,23,23,525.6346,515.1498,1
3921848263,23,23,524.9503,515.4278,1
3921850262,23,23,524.4048,515.5272,1
3921852262,23,23,524.2745,515.2405,1
3921854265,23,23,524.2415999999999,514.9485,1
3921856262,23,23,523.9874,515.1073,1
3921858262,23,23,523.4964,515.1876999999999,1
3921860262,23,23,523.0992,515.0419000000001,1
3921862262,23,23,523.5313,514.1553,1
3921864272,23,23,523.2516000000001,513.9652,1
3921866271,23,23,522.5361,513.7087,1
3921868274,23,23,522.3131,514.0157,2
3921870279,23,23,524.5214,513.7722,2
3921872277,24,23,528.3794,512.853,2
3921874275,24,23,534.0073,511.7304,2
3921876274,24,23,540.7531,510.3238,2
3921878272,24,23,544.5639,508.7057,2
3921880273,24,22,546.6966,507.2399,2
3921882270,24,22,547.989,506.5206,2
3921884272,24,23,548.1092,505.6033,2
3921886273,24,23,547.6925,505.2421,3
3921888274,24,22,546.6821,505.8476,3
3921890274,24,23,545.9302,506.2964,3
3921892274,24,22,544.8113,506.4929,3
3921894272,24,22,544.2175999999999,506.6517,3
3921896274,24,22,544.3006,506.8073,1
3921898272,24,23,544.4917,506.7486,1
3921900272,24,23,544.9524,506.5318,1
3921902272,24,23,546.0099,506.6073,1
3921904272,24,22,546.3834000000001,506.2251,1
3921906274,24,22,546.4806,506.3503,1
3921908279,24,22,546.4623,506.9502,1
3921910292,24,22,546.2322,506.5367,1
3921912284,24,23,546.5963,506.3148,1
3921914287,24,22,546.3152,506.9124,1
3921916282,24,23,546.6854,506.7167,1
3921918283,23,23,546.1926,507.0468,1
