5754100305,18,18,505.2525,415.7109,1
5754102308,18,18,504.9723,415.3305,1
5754104308,18,18,505.2887,415.5185,1
5754106323,18,18,505.0524,415.2829,1
5754108317,18,18,505.2867,415.1977,1
5754110318,17,17,505.6481,415.364,1
5754112318,18,18,505.4196,416.2149,1
5754114318,18,18,504.5922,416.7225,1
5754116318,18,18,504.0712,416.5881,1
5754118317,17,18,504.0118,416.6474,1
5754120316,17,17,504.389,416.9851,1
5754122317,18,18,504.0691,416.6712,1
5754124318,18,17,503.9043,417.0017,1
5754126317,17,18,504.2669,416.4168,1
5754128317,17,18,504.351,416.1993,1
5754130319,18,18,504.6186,416.2748,1
5754132318,17,17,504.8017,417.1776,1
5754134317,17,18,505.4784,417.359,1
5754136317,17,18,504.3803,418.484,1
5754138316,17,18,503.7138,418.2749,1
5754140318,17,18,503.6455,417.5194,1
5754142323,17,17,504.349,417.6685,1
5754144323,17,18,504.8415,417.5324,1
5754146325,17,18,505.2694,417.8281,1
5754148321,18,18,505.3445,417.1957,1
5754150318,17,18,504.8905,417.2384,1
5754152328,17,18,504.7835,417.5254,1
5754154328,17,18,504.8963,417.6988,1
5754156326,17,18,505.0936,418.485,1
5754158328,17,18,505.3288,417.5307,1
5754160327,17,18,505.4737,417.4018,1
5754162327,17,18,505.3489,416.8717,1
5754164326,17,18,505.3302,416.6447,1
5754166326,17,18,506.6974,417.3535,1
5754168327,17,18,507.2576,417.2743,1
5754170325,18,18,506.3387,417.7126,1
5754172333,17,18,506.334,418.2224,1
5754174326,18,17,506.3131,417.6969,1
5754176327,18,18,506.1612,417.7349,1
5754178328,18,18,506.0436,417.5681,1
5754180328,18,18,504.86,417.1321,1
5754182328,17,18,504.7363,417.7656,1
5754184337,17,18,505.9183,417.3332,1
5754186332,18,18,506.0418,416.6901,1
5754188334,18,18,507.1231,416.4428,1
5754190328,17,18,506.7897,416.4224,1
5754192328,17,18,505.7474,416.2702,1
5754194328,18,18,505.0232,416.781,1
5754196327,17,18,505.2966,418.1635,1
5754198338,17,18,505.7883,419.4318,1
5754200338,17,18,506.6293,419.7644,1
5754202337,18,18,506.7568,418.3008,1
5754204336,18,18,507.0131,418.3382,1
5754206336,18,17,506.911,418.4772,1
5754208336,18,18,506.4492,419.2441,1
5754210337,17,18,505.9986,420.3799,1
5754212336,17,18,506.2212,419.087,1
5754214337,18,18,506.0586,418.1065,1
5754216336,17,18,506.8386,418.3311,1
5754218338,18,18,506.8131,417.3634,1
5754220337,18,18,506.0392,416.8098,1
5754222337,17,18,505.8947,416.9225,1
5754224348,17,18,506.1493,417.2768,1
5754226344,17,18,506.1309,417.2628,1
5754228345,17,18,507.0898,416.8285,1
5754230343,17,18,507.3233,417.2317,1
5754232339,17,18,506.259,417.8337,1
5754234338,18,18,506.6098,418.0147,1
5754236337,18,18,506.923,417.9902,1
5754238336,17,18,506.9348,418.1137,1
5754240336,17,18,507.5169,417.2662,1
5754242338,17,18,507.6689,418.2697,1
5754244346,17,18,507.4315,417.8716,1
5754246346,17,18,507.5421,417.8051,1
5754248346,17,18,507.9933,418.0467,1
5754250347,18,18,508.5914,417.3869,1
5754252348,18,18,508.9098,417.4058,1
5754254346,18,18,509.2191,417.2289,1
5754256346,17,18,509.1914,416.6994,1
5754258345,17,18,508.2672,417.9779,1
5754260347,18,18,507.7821,418.0384,1
5754262347,17,18,508.1809,418.364,1
5754264346,17,18,507.928,418.1687,1
5754266350,18,18,507.9504,417.2675,1
5754268354,18,18,507.7828,417.5362,1
5754270353,18,18,507.4221,417.6228,1
5754272351,17,18,508.2874,417.5552,1
5754274346,18,18,508.3202,417.2658,1
5754276347,17,18,509.2632,417.1362,1
5754278348,18,17,508.8011,416.7444,1
5754280346,17,18,508.2681,415.9057,1
5754282347,17,18,508.9117,416.7819,1
5754284347,17,18,508.6838,417.3009,1
5754286347,17,18,508.5891,417.0608,1
