5850611014,16,17,501.4145,388.0566,1
5850613014,16,16,501.6804,387.7852,1
5850615018,16,17,502.2464,388.8125,1
5850617014,16,16,502.0164,387.7378,1
5850619015,16,16,502.2751,387.6224,1
5850621016,16,16,503.3368,386.8534,1
5850623014,16,16,503.1365,387.2171,1
5850625015,16,16,502.6865,387.2316,1
5850627014,16,16,502.0264,386.704,1
5850629015,16,16,502.767,386.7671,1
5850631015,16,16,502.4413,385.8895,1
5850633013,16,16,502.7727,385.3432,1
5850635024,16,16,502.3266,385.7424,1
5850637025,16,16,502.65,386.0264,1
5850639024,16,16,502.1521,385.7266,1
5850641023,16,16,502.1753,385.5833,1
5850643026,16,16,502.4509,385.329,1
5850645025,16,16,502.3199,384.7626,1
5850647024,16,16,502.2749,385.4862,1
5850649030,16,16,502.3082,386.3294,1
5850651029,16,16,502.9981,387.2621,1
5850653025,16,16,503.5409,387.3452,1
5850655032,16,16,503.2813,387.5368,1
5850657025,16,16,503.103,387.6505,1
5850659024,16,17,503.1931,388.1073,1
5850661025,16,16,502.943,388.1831,1
5850663024,16,16,502.3157,388.9695,1
5850665024,16,16,502.27,389.7643,1
5850667023,16,16,503.2724,390.6504,1
5850669025,16,16,503.021,391.3437,1
5850671025,16,16,502.5438,390.8813,1
5850673025,16,16,502.7755,390.9827,1
5850675023,16,16,503.0052,390.7889,1
5850677024,16,16,502.8906,391.5868,1
5850679024,16,16,502.7085,392.2033,1
5850681034,16,16,502.809,392.5343,1
5850683034,16,16,503.4936,393.8696,1
5850685036,16,16,504.0872,393.937,1
5850687034,16,16,504.3364,394.0533,1
5850689036,16,16,503.7316,394.9177,1
5850691042,16,16,503.3334,394.9404,1
5850693034,16,16,503.6228,395.9647,1
5850695034,16,16,504.1633,395.9125,1
5850697035,16,16,504.7638,396.1846,1
5850699033,16,16,504.4374,396.4978,1
5850701034,16,16,505.0341,396.3225,1
5850703036,16,16,504.458,395.9023,1
5850705034,16,16,504.0694,396.5484,1
5850707034,16,16,503.6179,397.1553,1
5850709033,16,16,503.0291,398.227,1
5850711034,16,16,503.2402,398.02,1
5850713035,16,16,502.9429,397.3533,1
5850715035,16,16,503.407,397.6516,1
5850717034,16,16,501.539,398.0438,1
5850719033,16,16,500.6076,398.2225,1
5850721037,16,16,500.5234,399.3616,1
5850723035,16,16,499.4547,398.3516,1
5850725035,17,16,498.558,399.3474,1
5850727044,16,16,497.5929,399.6963,1
5850729043,16,16,496.1816,399.3308,1
5850731055,17,16,496.417,399.2927,1
5850733050,16,16,496.2922,398.5275,1
5850735052,16,16,495.4673,398.2955,1
5850737050,16,16,494.5473,399.2649,1
5850739043,17,16,494.5803,399.6567,1
5850741044,17,16,495.1047,399.0609,1
5850743044,17,16,494.6727,399.0885,1
5850745044,17,16,494.3008,397.6219,1
5850747043,17,16,494.8731,398.3069,1
5850749043,17,16,495.991,397.9514,1
5850751045,16,16,496.6656,398.1137,1
5850753044,16,16,497.1235,398.223,1
5850755044,17,16,497.4431,397.9044,1
5850757045,17,16,497.153,398.0006,1
5850759046,16,16,497.3026,397.9433,1
5850761046,17,16,497.807,398.7648,1
5850763044,16,16,498.4774,399.2182,1
5850765044,16,16,499.394,399.5034,1
5850767045,16,16,500.2711,400.0764,1
5850769043,16,16,500.0021,399.0242,1
5850771045,16,16,501.0106,398.6867,1
5850773053,16,16,500.3119,398.9809,1
5850775053,16,16,500.4858,399.9685,1
5850777052,16,16,501.4296,401.5312,1
5850779062,16,16,502.0889,401.6943,1
5850781055,16,16,502.1942,401.8088,1
5850783056,16,16,502.4572,401.1422,1
5850785054,16,16,502.1775,400.4626,1
5850787055,16,16,503.1426,400.6911,1
5850789055,16,16,503.8194,401.0733,1
5850791054,16,16,503.8311,402.0671,1
5850793053,16,16,504.2203,402.0224,1
5850795055,16,16,504.4569,402.4774,1
5850797055,17,16,499.0401,402.3129,2
5850799055,16,16,486.2343,399.3468,2
5850801055,17,16,477.5019,401.8958,2
5850803054,17,16,440.3387,401.1653,2
5850805053,17,16,418.4418,403.0393,2
5850807055,17,16,376.3231,405.096,2
5850809055,16,16,339.8702,412.0936,2
5850811055,16,16,317.6117,415.1934,2
5850813055,17,16,284.9456,420.0038,2
5850815063,17,16,271.6413,424.6468,2
5850817059,17,16,256.3743,425.7378,2
5850819065,17,16,242.647,426.0587,2
5850821065,17,16,227.1447,424.6896,2
5850823064,16,16,227.9891,423.4471,3
5850825064,17,16,227.3955,424.7582,3
5850827064,17,16,228.7977,428.1501,3
5850829064,17,16,233.5946,430.5367,3
5850831064,16,16,244.9049,431.8643,3
5850833065,17,16,259.2754,432.4869,3
5850835064,17,16,264.6049,431.3541,3
5850837064,17,16,268.7147,426.3779,3
5850839064,17,16,269.228,421.8342,3
5850841064,17,16,268.1043,420.1381,3
5850843064,17,16,255.8227,419.6014,3
5850845067,17,16,248.569,420.5641,3
5850847065,17,16,245.6726,421.8106,4
5850849065,17,16,244.1805,423.6569,4
5850851064,17,16,242.1681,425.4394,4
5850853063,17,16,242.4369,425.9203,4
5850855074,17,16,243.5384,425.304,4
5850857069,17,16,245.1099,425.0274,4
5850859072,17,16,247.3883,424.0121,4
5850861073,17,16,248.5585,422.768,4
5850863064,17,16,248.7758,421.9019,4
5850865075,17,16,247.4559,419.689,4
5850867075,17,16,247.3577,420.2937,4
5850869075,17,16,247.7078,421.225,4
5850871074,17,16,247.8138,421.7348,4
5850873075,17,16,249.0174,421.4926,4
5850875074,17,16,249.3757,421.0371,4
5850877073,17,16,250.1519,419.5142,4
5850879073,17,16,249.6977,420.1864,4
5850881074,17,16,250.1512,420.1401,4
5850883078,17,16,250.771,420.5216,4
5850885075,17,16,250.8563,419.92,4
5850887074,16,17,253.2179,420.2377,4
5850889074,16,16,253.5735,421.3487,4
5850891074,16,16,255.297,421.2144,4
5850893073,16,16,256.2956,421.4413,4
5850895073,16,16,257.9195,420.2528,4
5850897079,16,16,258.7147,419.5277,4
5850899080,16,17,259.6297,419.5718,4
5850901078,16,16,259.8386,418.8726,4
5850903075,16,16,259.5636,419.3284,4
5850905073,16,16,259.4753,419.9929,4
5850907073,16,16,260.3928,420.2554,4
5850909074,17,16,261.3536,420.1327,4
5850911085,16,16,263.3843,419.8565,4
5850913084,17,17,264.3013,418.3431,4
5850915082,17,16,265.4987,418.643,4
5850917084,17,16,266.9048,417.8567,4
5850919084,17,17,267.8085,417.6789,4
5850921087,17,17,268.0815,417.8724,4
5850923084,17,16,268.7138,417.2032,4
5850925085,17,16,269.7667,417.6576,4
5850927090,17,17,270.1425,417.63,4
5850929083,17,16,270.5801,418.2651,4
5850931082,17,16,271.4486,418.7491,4
5850933084,17,16,272.3997,417.9371,4
5850935084,17,16,273.4085,417.6366,4
5850937085,17,16,274.2398,417.0537,4
5850939092,17,16,275.2168,416.1326,4
5850941092,17,16,275.2974,417.4772,4
5850943088,17,16,276.3619,417.0627,4
5850945085,17,16,277.4015,416.1341,4
5850947083,17,17,279.5501,418.2882,4
5850949084,17,17,279.3614,419.0658,4
5850951084,17,16,280.6773,420.1461,4
5850953085,17,16,282.095,419.6697,4
5850955084,17,16,283.6458,419.6655,4
5850957094,17,16,283.9099,419.5678,4
5850959094,17,16,284.0856,419.1353,4
5850961094,17,16,284.4454,417.9616,4
5850963093,17,16,285.2835,417.6596,4
5850965095,17,16,285.3977,418.3464,4
5850967094,17,16,287.2976,418.3217,4
5850969093,17,16,288.584,419.1169,4
5850971094,17,16,288.3688,419.0424,4
5850973094,16,16,288.7489,418.9442,4
5850975094,17,16,288.6065,419.1303,4
5850977093,17,16,288.9876,418.6208,4
5850979099,16,16,290.8014,417.4485,4
5850981099,16,16,291.1469,417.7473,4
5850983100,16,16,291.7625,417.6979,4
5850985101,16,16,292.0038,418.7943,4
5850987095,16,16,291.7365,419.5602,4
5850989095,16,16,291.8797,419.6004,4
5850991095,16,16,292.824,418.5592,4
5850993094,16,16,293.6402,418.6575,4
5850995094,16,16,293.3252,419.7174,4
5850997094,16,16,293.0664,419.4137,4
5850999093,16,17,293.0697,418.2602,4
5851001093,16,16,292.9679,417.6764,4
5851003105,16,16,292.5853,417.1124,4
5851005104,16,16,292.1066,417.2915,4
5851007103,16,16,291.3643,417.7012,4
5851009105,16,16,290.8707,417.0279,4
5851011104,16,16,290.38,416.3147,4
5851013104,16,16,290.1072,416.5563,4
5851015104,16,16,289.7133,416.322,4
5851017103,17,16,291.0082,416.1162,4
5851019102,17,16,290.8664,416.5151,4
5851021112,17,16,291.312,416.3935,4
5851023113,17,16,292.6525,416.7844,4
5851025111,17,16,294.0497,417.9006,4
5851027106,17,16,295.4946,417.9827,4
5851029103,17,16,295.9927,417.8794,4
5851031105,17,16,296.5837,418.0535,4
5851033103,17,16,298.9845,417.8688,4
5851035103,17,16,300.4424,418.5586,4
5851037103,17,16,301.9053,419.2571,4
5851039105,17,16,304.0916,419.3847,4
5851041104,17,16,304.2569,419.726,4
5851043104,17,16,305.9535,419.1762,4
5851045102,17,16,308.297,418.4387,4
5851047103,17,16,309.825,418.3519,4
5851049114,16,16,310.8217,418.5335,4
5851051114,16,16,311.7632,419.1157,4
5851053114,16,16,312.6077,417.6351,4
5851055112,16,16,313.2808,417.0831,4
5851057112,16,16,314.9731,415.8134,4
5851059112,16,16,316.2438,414.6112,4
5851061115,16,16,317.5523,414.3768,4
5851063121,16,16,319.0775,414.7853,4
5851065121,17,17,324.5893,413.8822,2
5851067116,17,17,331.4706,410.6699,2
5851069115,17,16,340.0057,405.373,2
5851071113,16,16,349.887,396.0853,2
5851073113,16,16,353.1862,383.1029,2
5851075114,17,17,357.9665,376.1408,2
5851077114,17,17,362.1918,371.5213,2
5851079114,17,17,363.1968,369.6558,4
5851081113,17,16,361.4553,369.2265,4
5851083112,17,16,359.8481,369.2187,4
5851085113,16,17,354.1204,370.2964,4
5851087113,16,17,349.7839,373.2562,4
5851089113,16,17,346.6451,378.49,4
5851091114,16,16,345.5778,380.7253,4
5851093114,16,17,345.7181,380.1237,4
5851095124,17,17,348.298,380.1707,4
5851097124,17,17,352.0963,378.4324,4
5851099122,17,17,355.5882,375.6689,4
5851101123,17,17,358.8161,375.5908,4
5851103124,17,17,359.7196,376.052,4
5851105130,17,17,361.0003,375.5917,4
5851107128,17,17,363.0137,376.1376,4
5851109127,17,17,365.435,376.3814,4
5851111124,17,17,367.2354,375.9052,4
5851113124,17,17,369.9654,376.5042,4
5851115124,17,17,370.1474,377.0882,4
5851117124,17,17,371.0197,377.9643,4
5851119122,17,17,371.7458,377.0939,4
5851121123,17,17,372.5768,376.059,4
5851123122,17,17,374.421,375.414,4
5851125124,17,16,375.6831,374.9327,4
